genome_name	ncbi_acc
PRJNA288027_0662	GCA_001779575.1
PRJNA288027_0663	GCA_001779585.1
PRJNA288027_0664	GCA_001779595.1
PRJNA288027_0665	GCA_001779615.1
PRJNA288027_0666	GCA_001779675.1
PRJNA288027_0667	GCA_001779655.1
PRJNA288027_0668	GCA_001779665.1
PRJNA288027_0669	GCA_001781125.1
PRJNA288027_0670	GCA_001781095.1
PRJNA288027_0671	GCA_001781105.1
PRJNA288027_0672	GCA_001779685.1
PRJNA288027_0673	GCA_001781115.1
PRJNA288027_0674	GCA_001781175.1
PRJNA288027_0675	GCA_001781195.1
PRJNA288027_0676	GCA_001781475.1
PRJNA288027_0677	GCA_001781445.1
PRJNA288027_0678	GCA_001781215.1
PRJNA288027_0679	GCA_001781465.1
PRJNA288027_0680	GCA_001781205.1
PRJNA288027_0681	GCA_001781255.1
PRJNA288027_0682	GCA_001781525.1
PRJNA288027_0683	GCA_001781275.1
PRJNA288027_0684	GCA_001781285.1
PRJNA288027_0685	GCA_001781305.1
PRJNA288027_0686	GCA_001781515.1
PRJNA288027_0687	GCA_001781335.1
PRJNA288027_0688	GCA_001781365.1
PRJNA288027_0689	GCA_001781355.1
PRJNA288027_0690	GCA_001781375.1
PRJNA288027_0691	GCA_001781555.1
PRJNA288027_0692	GCA_001781565.1
PRJNA288027_0693	GCA_001781605.1
PRJNA288027_0694	GCA_001781625.1
PRJNA288027_0695	GCA_001781415.1
PRJNA288027_0696	GCA_001783335.1
PRJNA288027_0697	GCA_001781435.1
PRJNA288027_0698	GCA_001781635.1
PRJNA288027_0699	GCA_001781675.1
PRJNA288027_0700	GCA_001783385.1
PRJNA288027_0701	GCA_001781685.1
PRJNA288027_0702	GCA_001783355.1
PRJNA288027_0703	GCA_001781725.1
PRJNA288027_0704	GCA_001783375.1
PRJNA288027_0705	GCA_001781715.1
PRJNA288027_0706	GCA_001783415.1
PRJNA288027_0707	GCA_001783445.1
PRJNA288027_0708	GCA_001783435.1
PRJNA288027_0709	GCA_001783485.1
PRJNA288027_0710	GCA_001783465.1
PRJNA288027_0711	GCA_001781755.1
PRJNA288027_0712	GCA_001781765.1
PRJNA288027_0713	GCA_001781795.1
PRJNA288027_0714	GCA_001781805.1
PRJNA288027_0715	GCA_001783515.1
PRJNA288027_0716	GCA_001781845.1
PRJNA288027_0717	GCA_001781835.1
PRJNA288027_0718	GCA_001781875.1
PRJNA288027_0719	GCA_001781885.1
PRJNA288027_0720	GCA_001783525.1
PRJNA288027_0721	GCA_001783565.1
PRJNA288027_0722	GCA_001781915.1
PRJNA288027_0723	GCA_001818735.1
PRJNA288027_0724	GCA_001818755.1
PRJNA288027_0725	GCA_001818775.1
PRJNA288027_0726	GCA_001818285.1
PRJNA288027_0727	GCA_001818315.1
PRJNA288027_0728	GCA_001818335.1
PRJNA288027_0729	GCA_001818785.1
PRJNA288027_0730	GCA_001818815.1
PRJNA288027_0731	GCA_001818355.1
PRJNA288027_0732	GCA_001818365.1
PRJNA288027_0733	GCA_001818835.1
PRJNA288027_0734	GCA_001818395.1
PRJNA288027_0735	GCA_001818415.1
PRJNA288027_0736	GCA_001818435.1
PRJNA288027_0737	GCA_001818855.1
PRJNA288027_0738	GCA_001818445.1
PRJNA288027_0739	GCA_001818475.1
PRJNA288027_0740	GCA_001818495.1
PRJNA288027_0741	GCA_001818865.1
PRJNA288027_0742	GCA_001783555.1
PRJNA288027_0743	GCA_001783595.1
PRJNA288027_0744	GCA_001783615.1
PRJNA288027_0745	GCA_001783635.1
PRJNA288027_0746	GCA_001781935.1
PRJNA288027_0747	GCA_001783645.1
PRJNA288027_0748	GCA_001783655.1
PRJNA288027_0749	GCA_001781965.1
PRJNA288027_0750	GCA_001781945.1
PRJNA288027_0751	GCA_001783695.1
PRJNA288027_0752	GCA_001783715.1
PRJNA288027_0753	GCA_001783735.1
PRJNA288027_0754	GCA_001781995.1
PRJNA288027_0755	GCA_001783725.1
PRJNA288027_0756	GCA_001782015.1
PRJNA288027_0757	GCA_001782045.1
PRJNA288027_0758	GCA_001782035.1
PRJNA288027_0759	GCA_001782085.1
PRJNA288027_0760	GCA_001783775.1
PRJNA288027_0761	GCA_001782075.1
PRJNA288027_0762	GCA_001782115.1
PRJNA288027_0763	GCA_001783795.1
PRJNA288027_0764	GCA_001782125.1
PRJNA288027_0765	GCA_001783805.1
PRJNA288027_0766	GCA_001783815.1
PRJNA288027_0767	GCA_001783845.1
PRJNA288027_0768	GCA_001782165.1
PRJNA288027_0769	GCA_001783875.1
PRJNA288027_0770	GCA_001783885.1
PRJNA288027_0771	GCA_001782155.1
PRJNA288027_0772	GCA_001782195.1
PRJNA288027_0773	GCA_001782205.1
PRJNA288027_0774	GCA_001782255.1
PRJNA288027_0775	GCA_001782235.1
PRJNA288027_0776	GCA_001782265.1
PRJNA288027_0777	GCA_001783905.1
PRJNA288027_0778	GCA_001782295.1
PRJNA288027_0779	GCA_001782315.1
PRJNA288027_0780	GCA_001782355.1
PRJNA288027_0781	GCA_001783935.1
PRJNA288027_0782	GCA_001782335.1
PRJNA288027_0783	GCA_001782345.1
PRJNA288027_0784	GCA_001782395.1
PRJNA288027_0785	GCA_001783955.1
PRJNA288027_0786	GCA_001782415.1
PRJNA288027_0787	GCA_001783975.1
PRJNA288027_0788	GCA_001782445.1
PRJNA288027_0789	GCA_001783995.1
PRJNA288027_0790	GCA_001782435.1
PRJNA288027_0791	GCA_001783985.1
PRJNA288027_0792	GCA_001782475.1
PRJNA288027_0793	GCA_001782495.1
PRJNA288027_0794	GCA_001782515.1
PRJNA288027_0795	GCA_001782525.1
PRJNA288027_0796	GCA_001784035.1
PRJNA288027_0797	GCA_001784045.1
PRJNA288027_0798	GCA_001784055.1
PRJNA288027_0799	GCA_001784095.1
PRJNA288027_0800	GCA_001782555.1
PRJNA288027_0801	GCA_001782565.1
PRJNA288027_0802	GCA_001784115.1
PRJNA288027_0803	GCA_001782605.1
PRJNA288027_0804	GCA_001782595.1
PRJNA288027_0805	GCA_001782635.1
PRJNA288027_0806	GCA_001782645.1
PRJNA288027_0807	GCA_001782685.1
PRJNA288027_0808	GCA_001782675.1
PRJNA288027_0809	GCA_001782715.1
PRJNA288027_0810	GCA_001784155.1
PRJNA288027_0811	GCA_001782725.1
PRJNA288027_0812	GCA_001784125.1
PRJNA288027_0813	GCA_001782735.1
PRJNA288027_0814	GCA_001782755.1
PRJNA288027_0815	GCA_001782795.1
PRJNA288027_0816	GCA_001784175.1
PRJNA288027_0817	GCA_001818515.1
PRJNA288027_0818	GCA_001818535.1
PRJNA288027_0819	GCA_001818545.1
PRJNA288027_0820	GCA_001818575.1
PRJNA288027_0821	GCA_001818595.1
PRJNA288027_0822	GCA_001818615.1
PRJNA288027_0823	GCA_001818625.1
PRJNA288027_0824	GCA_001818895.1
PRJNA288027_0825	GCA_001818655.1
PRJNA288027_0826	GCA_001821315.1
PRJNA288027_0827	GCA_001821355.1
PRJNA288027_0828	GCA_001818915.1
PRJNA288027_0829	GCA_001821375.1
PRJNA288027_0830	GCA_001818935.1
PRJNA288027_0831	GCA_001818945.1
PRJNA288027_0832	GCA_001818975.1
PRJNA288027_0833	GCA_001821385.1
PRJNA288027_0834	GCA_001818995.1
PRJNA288027_0835	GCA_001821395.1
PRJNA288027_0836	GCA_001819015.1
PRJNA288027_0837	GCA_001819035.1
PRJNA288027_0838	GCA_001821435.1
PRJNA288027_0839	GCA_001819055.1
PRJNA288027_0840	GCA_001819075.1
PRJNA288027_0841	GCA_001819095.1
PRJNA288027_0842	GCA_001819115.1
PRJNA288027_0843	GCA_001819135.1
PRJNA288027_0844	GCA_001940655.1
PRJNA288027_0845	GCA_001782825.1
PRJNA288027_0846	GCA_001782805.1
PRJNA288027_0847	GCA_001784195.1
PRJNA288027_0848	GCA_001782815.1
PRJNA288027_0849	GCA_001782875.1
PRJNA288027_0850	GCA_001784205.1
PRJNA288027_0851	GCA_001782895.1
PRJNA288027_0852	GCA_001784235.1
PRJNA288027_0853	GCA_001784255.1
PRJNA288027_0854	GCA_001784275.1
PRJNA288027_0855	GCA_001784285.1
PRJNA288027_0856	GCA_001782975.1
PRJNA288027_0857	GCA_001782905.1
PRJNA288027_0858	GCA_001782935.1
PRJNA288027_0859	GCA_001782955.1
PRJNA288027_0860	GCA_001784325.1
PRJNA288027_0861	GCA_001782965.1
PRJNA288027_0862	GCA_001783015.1
PRJNA288027_0863	GCA_001783035.1
PRJNA288027_0864	GCA_001783045.1
PRJNA288027_0865	GCA_001784315.1
PRJNA288027_0866	GCA_001783065.1
PRJNA288027_0867	GCA_001783105.1
PRJNA288027_0868	GCA_001784355.1
PRJNA288027_0869	GCA_001783095.1
PRJNA288027_0870	GCA_001783135.1
PRJNA288027_0871	GCA_001784365.1
PRJNA288027_0872	GCA_001783145.1
PRJNA288027_0873	GCA_001784395.1
PRJNA288027_0874	GCA_001783175.1
PRJNA288027_0875	GCA_001784405.1
PRJNA288027_0876	GCA_001783195.1
PRJNA288027_0877	GCA_001783185.1
PRJNA288027_0878	GCA_001784435.1
PRJNA288027_0879	GCA_001783255.1
PRJNA288027_0880	GCA_001783215.1
PRJNA288027_0881	GCA_001784455.1
PRJNA288027_0882	GCA_001783315.1
PRJNA288027_0883	GCA_001784475.1
PRJNA288027_0884	GCA_001783265.1
PRJNA288027_0885	GCA_001784485.1
PRJNA288027_0886	GCA_001783275.1
PRJNA288027_0887	GCA_001784515.1
PRJNA288027_0888	GCA_001784535.1
PRJNA288027_0889	GCA_001786525.1
PRJNA288027_0890	GCA_001784565.1
PRJNA288027_0891	GCA_001784555.1
PRJNA288027_0892	GCA_001784585.1
PRJNA288027_0893	GCA_001786505.1
PRJNA288027_0894	GCA_001786555.1
PRJNA288027_0895	GCA_001784615.1
PRJNA288027_0896	GCA_001786585.1
PRJNA288027_0897	GCA_001784635.1
PRJNA288027_0898	GCA_001784675.1
PRJNA288027_0899	GCA_001784645.1
PRJNA288027_0900	GCA_001784695.1
PRJNA288027_0901	GCA_001786575.1
PRJNA288027_0902	GCA_001784725.1
PRJNA288027_0903	GCA_001786615.1
PRJNA288027_0904	GCA_001784715.1
PRJNA288027_0905	GCA_001786625.1
PRJNA288027_0906	GCA_001784735.1
PRJNA288027_0907	GCA_001784805.1
PRJNA288027_0908	GCA_001784815.1
PRJNA288027_0909	GCA_001784775.1
PRJNA288027_0910	GCA_001784795.1
PRJNA288027_0911	GCA_001784835.1
PRJNA288027_0912	GCA_001784915.1
PRJNA288027_0913	GCA_001784875.1
PRJNA288027_0914	GCA_001784895.1
PRJNA288027_0915	GCA_001784965.1
PRJNA288027_0916	GCA_001784885.1
PRJNA288027_0917	GCA_001784955.1
PRJNA288027_0918	GCA_001784975.1
PRJNA288027_0919	GCA_001785005.1
PRJNA288027_0920	GCA_001785035.1
PRJNA288027_0921	GCA_001785045.1
PRJNA288027_0922	GCA_001785085.1
PRJNA288027_0923	GCA_001786655.1
PRJNA288027_0924	GCA_001785055.1
PRJNA288027_0925	GCA_001785115.1
PRJNA288027_0926	GCA_001786665.1
PRJNA288027_0927	GCA_001786695.1
PRJNA288027_0928	GCA_001785125.1
PRJNA288027_0929	GCA_001785175.1
PRJNA288027_0930	GCA_001785155.1
PRJNA288027_0931	GCA_001786715.1
PRJNA288027_0932	GCA_001785195.1
PRJNA288027_0933	GCA_001785205.1
PRJNA288027_0934	GCA_001819145.1
PRJNA288027_0935	GCA_001819175.1
PRJNA288027_0936	GCA_001819195.1
PRJNA288027_0937	GCA_001821455.1
PRJNA288027_0938	GCA_001819215.1
PRJNA288027_0939	GCA_001819235.1
PRJNA288027_0940	GCA_001819255.1
PRJNA288027_0941	GCA_001819265.1
PRJNA288027_0942	GCA_001819295.1
PRJNA288027_0943	GCA_001819315.1
PRJNA288027_0944	GCA_001821475.1
PRJNA288027_0945	GCA_001821485.1
PRJNA288027_0946	GCA_001819335.1
PRJNA288027_0947	GCA_001821505.1
PRJNA288027_0948	GCA_001819345.1
PRJNA288027_0949	GCA_001821535.1
PRJNA288027_0950	GCA_001819375.1
PRJNA288027_0951	GCA_001821555.1
PRJNA288027_0952	GCA_001821575.1
PRJNA288027_0953	GCA_001821585.1
PRJNA288027_0954	GCA_001819455.1
PRJNA288027_0955	GCA_001819395.1
PRJNA288027_0956	GCA_001819415.1
PRJNA288027_0957	GCA_001821615.1
PRJNA288027_0958	GCA_001786735.1
PRJNA288027_0959	GCA_001785215.1
PRJNA288027_0960	GCA_001786745.1
PRJNA288027_0961	GCA_001785255.1
PRJNA288027_0962	GCA_001786765.1
PRJNA288027_0963	GCA_001786795.1
PRJNA288027_0964	GCA_001786805.1
PRJNA288027_0965	GCA_001785275.1
PRJNA288027_0966	GCA_001786825.1
PRJNA288027_0967	GCA_001785285.1
PRJNA288027_0968	GCA_001785295.1
PRJNA288027_0969	GCA_001786835.1
PRJNA288027_0970	GCA_001785325.1
PRJNA288027_0971	GCA_001785355.1
PRJNA288027_0972	GCA_001785365.1
PRJNA288027_0973	GCA_001785375.1
PRJNA288027_0974	GCA_001785415.1
PRJNA288027_0975	GCA_001785435.1
PRJNA288027_0976	GCA_001785445.1
PRJNA288027_0977	GCA_001785465.1
PRJNA288027_0978	GCA_001785485.1
PRJNA288027_0979	GCA_001785515.1
PRJNA288027_0980	GCA_001786875.1
PRJNA288027_0981	GCA_001785525.1
PRJNA288027_0982	GCA_001785545.1
PRJNA288027_0983	GCA_001785575.1
PRJNA288027_0984	GCA_001786885.1
PRJNA288027_0985	GCA_001785595.1
PRJNA288027_0986	GCA_001785625.1
PRJNA288027_0987	GCA_001785615.1
PRJNA288027_0988	GCA_001785635.1
PRJNA288027_0989	GCA_001786905.1
PRJNA288027_0990	GCA_001785675.1
PRJNA288027_0991	GCA_001785695.1
PRJNA288027_0992	GCA_001786925.1
PRJNA288027_0993	GCA_001786955.1
PRJNA288027_0994	GCA_001786965.1
PRJNA288027_0995	GCA_001786995.1
PRJNA288027_0996	GCA_001785735.1
PRJNA288027_0997	GCA_001785725.1
PRJNA288027_0998	GCA_001785715.1
PRJNA288027_0999	GCA_001785775.1
PRJNA288027_1000	GCA_001785785.1
PRJNA288027_1001	GCA_001785805.1
PRJNA288027_1002	GCA_001787005.1
PRJNA288027_1003	GCA_001785815.1
PRJNA288027_1004	GCA_001785855.1
PRJNA288027_1005	GCA_001787035.1
PRJNA288027_1006	GCA_001785865.1
PRJNA288027_1007	GCA_001785875.1
PRJNA288027_1008	GCA_001785895.1
PRJNA288027_1009	GCA_001787055.1
PRJNA288027_1010	GCA_001785935.1
PRJNA288027_1011	GCA_001785985.1
PRJNA288027_1012	GCA_001785965.1
PRJNA288027_1013	GCA_001785955.1
PRJNA288027_1014	GCA_001786015.1
PRJNA288027_1015	GCA_001787075.1
PRJNA288027_1016	GCA_001786035.1
PRJNA288027_1017	GCA_001787085.1
PRJNA288027_1018	GCA_001786045.1
PRJNA288027_1019	GCA_001786055.1
PRJNA288027_1020	GCA_001786095.1
PRJNA288027_1021	GCA_001786115.1
PRJNA288027_1022	GCA_001786125.1
PRJNA288027_1023	GCA_001786145.1
PRJNA288027_1024	GCA_001786175.1
PRJNA288027_1025	GCA_001786195.1
PRJNA288027_1026	GCA_001787115.1
PRJNA288027_1027	GCA_001787125.1
PRJNA288027_1028	GCA_001786225.1
PRJNA288027_1029	GCA_001787155.1
PRJNA288027_1030	GCA_001787165.1
PRJNA288027_1031	GCA_001787195.1
PRJNA288027_1032	GCA_001786215.1
PRJNA288027_1033	GCA_001786255.1
PRJNA288027_1034	GCA_001787205.1
PRJNA288027_1035	GCA_001786275.1
PRJNA288027_1036	GCA_001787235.1
PRJNA288027_1037	GCA_001786295.1
PRJNA288027_1038	GCA_001786325.1
PRJNA288027_1039	GCA_001786315.1
PRJNA288027_1040	GCA_001786355.1
PRJNA288027_1041	GCA_001787245.1
PRJNA288027_1042	GCA_001787275.1
PRJNA288027_1043	GCA_001786365.1
PRJNA288027_1044	GCA_001786405.1
PRJNA288027_1045	GCA_001787285.1
PRJNA288027_1046	GCA_001786395.1
PRJNA288027_1047	GCA_001786425.1
PRJNA288027_1048	GCA_001786415.1
PRJNA288027_1049	GCA_001787315.1
PRJNA288027_1050	GCA_001786475.1
PRJNA288027_1051	GCA_001786485.1
PRJNA288027_1052	GCA_001787385.1
PRJNA288027_1053	GCA_001787405.1
PRJNA288027_1054	GCA_001788645.1
PRJNA288027_1055	GCA_001788675.1
PRJNA288027_1056	GCA_001787375.1
PRJNA288027_1057	GCA_001787395.1
PRJNA288027_1058	GCA_001787455.1
PRJNA288027_1059	GCA_001787475.1
PRJNA288027_1060	GCA_001788685.1
PRJNA288027_1061	GCA_001788715.1
PRJNA288027_1062	GCA_001788725.1
PRJNA288027_1063	GCA_001788755.1
PRJNA288027_1064	GCA_001788765.1
PRJNA288027_1065	GCA_001788795.1
PRJNA288027_1066	GCA_001788805.1
PRJNA288027_1067	GCA_001787465.1
PRJNA288027_1068	GCA_001788835.1
PRJNA288027_1069	GCA_001788845.1
PRJNA288027_1070	GCA_001788885.1
PRJNA288027_1071	GCA_001788875.1
PRJNA288027_1072	GCA_001430905.1
PRJNA288027_1073	GCA_001430885.1
PRJNA288027_1074	GCA_001430845.1
PRJNA288027_1075	GCA_001430805.1
PRJNA288027_1076	GCA_001430755.1
PRJNA288027_1077	GCA_001787485.1
PRJNA288027_1078	GCA_001787535.1
PRJNA288027_1079	GCA_001787555.1
PRJNA288027_1080	GCA_001788915.1
PRJNA288027_1081	GCA_001788925.1
PRJNA288027_1082	GCA_001788955.1
PRJNA288027_1083	GCA_001788965.1
PRJNA288027_1084	GCA_001787565.1
PRJNA288027_1085	GCA_001787585.1
PRJNA288027_1086	GCA_001787615.1
PRJNA288027_1087	GCA_001787625.1
PRJNA288027_1088	GCA_001788995.1
PRJNA288027_1089	GCA_001787635.1
PRJNA288027_1090	GCA_001787675.1
PRJNA288027_1091	GCA_001789005.1
PRJNA288027_1092	GCA_001787695.1
PRJNA288027_1093	GCA_001789035.1
PRJNA288027_1094	GCA_001787705.1
PRJNA288027_1095	GCA_001789045.1
PRJNA288027_1096	GCA_001787725.1
PRJNA288027_1097	GCA_001789075.1
PRJNA288027_1098	GCA_001787755.1
PRJNA288027_1099	GCA_001787775.1
PRJNA288027_1100	GCA_001789085.1
PRJNA288027_1101	GCA_001787795.1
PRJNA288027_1102	GCA_001789115.1
PRJNA288027_1103	GCA_001789125.1
PRJNA288027_1104	GCA_001787805.1
PRJNA288027_1105	GCA_001789165.1
PRJNA288027_1106	GCA_001789155.1
PRJNA288027_1107	GCA_001821635.1
PRJNA288027_1108	GCA_001819435.1
PRJNA288027_1109	GCA_001819475.1
PRJNA288027_1110	GCA_001819495.1
PRJNA288027_1111	GCA_001819505.1
PRJNA288027_1112	GCA_001819535.1
PRJNA288027_1113	GCA_001819555.1
PRJNA288027_1114	GCA_001819575.1
PRJNA288027_1115	GCA_001821655.1
PRJNA288027_1116	GCA_001821675.1
PRJNA288027_1117	GCA_001819585.1
PRJNA288027_1118	GCA_001819605.1
PRJNA288027_1119	GCA_001819635.1
PRJNA288027_1120	GCA_001819655.1
PRJNA288027_1121	GCA_001819665.1
PRJNA288027_1122	GCA_001789205.1
PRJNA288027_1123	GCA_001797525.1
PRJNA288027_1124	GCA_001787835.1
PRJNA288027_1125	GCA_001789275.1
PRJNA288027_1126	GCA_001789195.1
PRJNA288027_1127	GCA_001789215.1
PRJNA288027_1128	GCA_001789245.1
PRJNA288027_1129	GCA_001787855.1
PRJNA288027_1130	GCA_001787865.1
PRJNA288027_1131	GCA_001789285.1
PRJNA288027_1132	GCA_001789305.1
PRJNA288027_1133	GCA_001787885.1
PRJNA288027_1134	GCA_001789325.1
PRJNA288027_1135	GCA_001787915.1
PRJNA288027_1136	GCA_001789365.1
PRJNA288027_1137	GCA_001787935.1
PRJNA288027_1138	GCA_001787945.1
PRJNA288027_1139	GCA_001789355.1
PRJNA288027_1140	GCA_001787965.1
PRJNA288027_1141	GCA_001789395.1
PRJNA288027_1142	GCA_001789405.1
PRJNA288027_1143	GCA_001789435.1
PRJNA288027_1144	GCA_001787985.1
PRJNA288027_1145	GCA_001788015.1
PRJNA288027_1146	GCA_001788035.1
PRJNA288027_1147	GCA_001789445.1
PRJNA288027_1148	GCA_001789475.1
PRJNA288027_1149	GCA_001789485.1
PRJNA288027_1150	GCA_001789515.1
PRJNA288027_1151	GCA_001789535.1
PRJNA288027_1152	GCA_001788045.1
PRJNA288027_1153	GCA_001788055.1
PRJNA288027_1154	GCA_001788095.1
PRJNA288027_1155	GCA_001789545.1
PRJNA288027_1156	GCA_001789555.1
PRJNA288027_1157	GCA_001788115.1
PRJNA288027_1158	GCA_001788125.1
PRJNA288027_1159	GCA_001789595.1
PRJNA288027_1160	GCA_001789615.1
PRJNA288027_1161	GCA_001788135.1
PRJNA288027_1162	GCA_001789635.1
PRJNA288027_1163	GCA_001789645.1
PRJNA288027_1164	GCA_001789675.1
PRJNA288027_1165	GCA_001789695.1
PRJNA288027_1166	GCA_001789715.1
PRJNA288027_1167	GCA_001788165.1
PRJNA288027_1168	GCA_001788195.1
PRJNA288027_1169	GCA_001789725.1
PRJNA288027_1170	GCA_001789745.1
PRJNA288027_1171	GCA_001788215.1
PRJNA288027_1172	GCA_001789775.1
PRJNA288027_1173	GCA_001789795.1
PRJNA288027_1174	GCA_001789805.1
PRJNA288027_1175	GCA_001789815.1
PRJNA288027_1176	GCA_001789855.1
PRJNA288027_1177	GCA_001789885.1
PRJNA288027_1178	GCA_001788225.1
PRJNA288027_1179	GCA_001789875.1
PRJNA288027_1180	GCA_001789895.1
PRJNA288027_1181	GCA_001789935.1
PRJNA288027_1182	GCA_001789955.1
PRJNA288027_1183	GCA_001789965.1
PRJNA288027_1184	GCA_001789995.1
PRJNA288027_1185	GCA_001788235.1
PRJNA288027_1186	GCA_001790005.1
PRJNA288027_1187	GCA_001790035.1
PRJNA288027_1188	GCA_001790045.1
PRJNA288027_1189	GCA_001790075.1
PRJNA288027_1190	GCA_001790095.1
PRJNA288027_1191	GCA_001788275.1
PRJNA288027_1192	GCA_001790115.1
PRJNA288027_1193	GCA_001790125.1
PRJNA288027_1194	GCA_001790155.1
PRJNA288027_1195	GCA_001790165.1
PRJNA288027_1196	GCA_001790195.1
PRJNA288027_1197	GCA_001788295.1
PRJNA288027_1198	GCA_001788305.1
PRJNA288027_1199	GCA_001788325.1
PRJNA288027_1200	GCA_001788355.1
PRJNA288027_1201	GCA_001788375.1
PRJNA288027_1202	GCA_001788395.1
PRJNA288027_1203	GCA_001790205.1
PRJNA288027_1204	GCA_001788415.1
PRJNA288027_1205	GCA_001790235.1
PRJNA288027_1206	GCA_001788425.1
PRJNA288027_1207	GCA_001788445.1
PRJNA288027_1208	GCA_001790245.1
PRJNA288027_1209	GCA_001790275.1
PRJNA288027_1210	GCA_001788475.1
PRJNA288027_1211	GCA_001790285.1
PRJNA288027_1212	GCA_001788485.1
PRJNA288027_1213	GCA_001790315.1
PRJNA288027_1214	GCA_001788495.1
PRJNA288027_1215	GCA_001788535.1
PRJNA288027_1216	GCA_001788595.1
PRJNA288027_1217	GCA_001790335.1
PRJNA288027_1218	GCA_001790345.1
PRJNA288027_1219	GCA_001819695.1
PRJNA288027_1220	GCA_001819715.1
PRJNA288027_1221	GCA_001819735.1
PRJNA288027_1222	GCA_001819745.1
PRJNA288027_1223	GCA_001819775.1
PRJNA288027_1224	GCA_001819785.1
PRJNA288027_1225	GCA_001819815.1
PRJNA288027_1226	GCA_001819835.1
PRJNA288027_1227	GCA_001819855.1
PRJNA288027_1228	GCA_001819875.1
PRJNA288027_1229	GCA_001819895.1
PRJNA288027_1230	GCA_001819905.1
PRJNA288027_1231	GCA_001819935.1
PRJNA288027_1232	GCA_001821685.1
PRJNA288027_1233	GCA_001819945.1
PRJNA288027_1234	GCA_001821715.1
PRJNA288027_1235	GCA_001821725.1
PRJNA288027_1236	GCA_001821755.1
PRJNA288027_1237	GCA_001821765.1
PRJNA288027_1238	GCA_001821795.1
PRJNA288027_1239	GCA_001790365.1
PRJNA288027_1240	GCA_001790385.1
PRJNA288027_1241	GCA_001790415.1
PRJNA288027_1242	GCA_001788555.1
PRJNA288027_1243	GCA_001790435.1
PRJNA288027_1244	GCA_001790455.1
PRJNA288027_1245	GCA_001790445.1
PRJNA288027_1246	GCA_001790495.1
PRJNA288027_1247	GCA_001790515.1
PRJNA288027_1248	GCA_001790535.1
PRJNA288027_1249	GCA_001790525.1
PRJNA288027_1250	GCA_001790575.1
PRJNA288027_1251	GCA_001790595.1
PRJNA288027_1252	GCA_001788565.1
PRJNA288027_1253	GCA_001788605.1
PRJNA288027_1254	GCA_001790625.1
PRJNA288027_1255	GCA_001790615.1
PRJNA288027_1256	GCA_001790645.1
PRJNA288027_1257	GCA_001790675.1
PRJNA288027_1258	GCA_001790695.1
PRJNA288027_1259	GCA_001788635.1
PRJNA288027_1260	GCA_001790715.1
PRJNA288027_1261	GCA_001790785.1
PRJNA288027_1262	GCA_001790855.1
PRJNA288027_1263	GCA_001790865.1
PRJNA288027_1264	GCA_001790895.1
PRJNA288027_1265	GCA_001790735.1
PRJNA288027_1266	GCA_001790745.1
PRJNA288027_1267	GCA_001790765.1
PRJNA288027_1268	GCA_001790905.1
PRJNA288027_1269	GCA_001819975.1
PRJNA288027_1270	GCA_001821805.1
PRJNA288027_1271	GCA_001819985.1
PRJNA288027_1272	GCA_001821835.1
PRJNA288027_1273	GCA_001821845.1
PRJNA288027_1274	GCA_001820015.1
PRJNA288027_1275	GCA_001820035.1
PRJNA288027_1276	GCA_001821885.1
PRJNA288027_1277	GCA_001820055.1
PRJNA288027_1278	GCA_001820065.1
PRJNA288027_1279	GCA_001821875.1
PRJNA288027_1280	GCA_001821925.1
PRJNA288027_1281	GCA_001820095.1
PRJNA288027_1282	GCA_001820115.1
PRJNA288027_1283	GCA_001820135.1
PRJNA288027_1284	GCA_001821915.1
PRJNA288027_1285	GCA_001820145.1
PRJNA288027_1286	GCA_001820175.1
PRJNA288027_1287	GCA_001821935.1
PRJNA288027_1288	GCA_001820195.1
PRJNA288027_1289	GCA_001820215.1
PRJNA288027_1290	GCA_001821945.1
PRJNA288027_1291	GCA_001820225.1
PRJNA288027_1292	GCA_001821995.1
PRJNA288027_1293	GCA_001820255.1
PRJNA288027_1294	GCA_001820275.1
PRJNA288027_1295	GCA_001820305.1
PRJNA288027_1296	GCA_001822005.1
PRJNA288027_1297	GCA_001822055.1
PRJNA288027_1298	GCA_001820325.1
PRJNA288027_1299	GCA_001820295.1
PRJNA288027_1300	GCA_001820355.1
PRJNA288027_1301	GCA_001822025.1
PRJNA288027_1302	GCA_001822065.1
PRJNA288027_1303	GCA_001822075.1
PRJNA288027_1304	GCA_001820375.1
PRJNA288027_1305	GCA_001820395.1
PRJNA288027_1306	GCA_001822135.1
PRJNA288027_1307	GCA_001820405.1
PRJNA288027_1308	GCA_001820435.1
PRJNA288027_1309	GCA_001822095.1
PRJNA288027_1310	GCA_001822145.1
PRJNA288027_1311	GCA_001820445.1
PRJNA288027_1312	GCA_001820475.1
PRJNA288027_1313	GCA_001820555.1
PRJNA288027_1314	GCA_001820485.1
PRJNA288027_1315	GCA_001820515.1
PRJNA288027_1316	GCA_001820535.1
PRJNA288027_1317	GCA_001822165.1
PRJNA288027_1318	GCA_001822155.1
PRJNA288027_1319	GCA_001822235.1
PRJNA288027_1320	GCA_001822245.1
PRJNA288027_1321	GCA_001820565.1
PRJNA288027_1322	GCA_001822215.1
PRJNA288027_1323	GCA_001822225.1
PRJNA288027_1324	GCA_001822295.1
PRJNA288027_1325	GCA_001822305.1
PRJNA288027_1326	GCA_001822325.1
PRJNA288027_1327	GCA_001822345.1
